preco,quartos,banheiros,area,endereco,vagas_garagem,condominio,fonte,tipo,transacao,regiao,preco_m2,data_coleta,id_unico,id_simulado,preco_numerico,area_numerica,quartos_numerico,banheiros_numerico,bairro,cidade,uf,preco_por_m2,area_por_quarto,razao_banheiro_quarto,categoria_preco,categoria_area
"R$ 685,279",3 quartos,3 banheiros,116 m²,"Apartamento em Vicente Pires, Brasília - DF - 200",2 vagas,R$ 9521,Simulação Realística v2.0,apartamento,venda,Vicente Pires,"R$ 5,907/m²",2025-09-27 14:13,Apartamento_Vicente Pires_116_685279_199,SIM_0200,685279.0,116,3,3,Vicente Pires,Brasília,DF,5907.577586206897,38.666666666666664,1.0,Alto,Amplo
"R$ 400,000",1 quartos,1 banheiros,58 m²,"Studio em Asa Norte, Brasília - DF - 201",1 vagas,R$ 3175,Simulação Realística v2.0,studio,venda,Asa Norte,"R$ 6,896/m²",2025-09-27 14:13,Studio_Asa Norte_58_400000_200,SIM_0201,400000.0,58,1,1,Asa Norte,Brasília,DF,6896.551724137931,58.0,1.0,Médio,Compacto
"R$ 450,000",1 quartos,1 banheiros,60 m²,"Studio em Asa Sul, Brasília - DF - 202",2 vagas,R$ 6318,Simulação Realística v2.0,studio,venda,Asa Sul,"R$ 7,500/m²",2025-09-27 14:13,Studio_Asa Sul_60_450000_201,SIM_0202,450000.0,60,1,1,Asa Sul,Brasília,DF,7500.0,60.0,1.0,Médio,Compacto
"R$ 663,741",3 quartos,2 banheiros,86 m²,"Apartamento em Asa Norte, Brasília - DF - 203",1 vagas,R$ 7408,Simulação Realística v2.0,apartamento,venda,Asa Norte,"R$ 7,717/m²",2025-09-27 14:13,Apartamento_Asa Norte_86_663741_202,SIM_0203,663741.0,86,3,2,Asa Norte,Brasília,DF,7717.918604651163,28.666666666666668,0.6666666666666666,Alto,Amplo
"R$ 250,000",1 quartos,1 banheiros,54 m²,"Flat em Guará, Brasília - DF - 204",1 vagas,R$ 3686,Simulação Realística v2.0,flat,venda,Guará,"R$ 4,629/m²",2025-09-27 14:13,Flat_Guará_54_250000_203,SIM_0204,250000.0,54,1,1,Guará,Brasília,DF,4629.62962962963,54.0,1.0,Econômico,Compacto
"R$ 350,000",4 quartos,3 banheiros,100 m²,"Duplex em Ceilândia, Brasília - DF - 205",2 vagas,R$ 3085,Simulação Realística v2.0,duplex,venda,Ceilândia,"R$ 3,500/m²",2025-09-27 14:13,Duplex_Ceilândia_100_350000_204,SIM_0205,350000.0,100,4,3,Ceilândia,Brasília,DF,3500.0,25.0,0.75,Médio,Amplo
"R$ 441,752",3 quartos,3 banheiros,98 m²,"Cobertura em Taguatinga, Brasília - DF - 206",2 vagas,R$ 3827,Simulação Realística v2.0,cobertura,venda,Taguatinga,"R$ 4,507/m²",2025-09-27 14:13,Cobertura_Taguatinga_98_441752_205,SIM_0206,441752.0,98,3,3,Taguatinga,Brasília,DF,4507.673469387755,32.666666666666664,1.0,Médio,Amplo
"R$ 329,469",3 quartos,3 banheiros,96 m²,"Apartamento em Ceilândia, Brasília - DF - 207",1 vagas,R$ 3769,Simulação Realística v2.0,apartamento,venda,Ceilândia,"R$ 3,431/m²",2025-09-27 14:13,Apartamento_Ceilândia_96_329469_206,SIM_0207,329469.0,96,3,3,Ceilândia,Brasília,DF,3431.96875,32.0,1.0,Médio,Amplo
"R$ 381,278",3 quartos,3 banheiros,89 m²,"Apartamento em Águas Claras, Brasília - DF - 208",2 vagas,R$ 2660,Simulação Realística v2.0,apartamento,venda,Águas Claras,"R$ 4,284/m²",2025-09-27 14:13,Apartamento_Águas Claras_89_381278_207,SIM_0208,381278.0,89,3,3,Águas Claras,Brasília,DF,4284.0224719101125,29.666666666666668,1.0,Médio,Amplo
"R$ 779,731",3 quartos,2 banheiros,118 m²,"Apartamento em Águas Claras, Brasília - DF - 209",3 vagas,R$ 8348,Simulação Realística v2.0,apartamento,venda,Águas Claras,"R$ 6,607/m²",2025-09-27 14:13,Apartamento_Águas Claras_118_779731_208,SIM_0209,779731.0,118,3,2,Águas Claras,Brasília,DF,6607.889830508475,39.333333333333336,0.6666666666666666,Alto,Amplo
"R$ 561,180",3 quartos,2 banheiros,96 m²,"Apartamento em Águas Claras, Brasília - DF - 210",3 vagas,R$ 5151,Simulação Realística v2.0,apartamento,venda,Águas Claras,"R$ 5,845/m²",2025-09-27 14:13,Apartamento_Águas Claras_96_561180_209,SIM_0210,561180.0,96,3,2,Águas Claras,Brasília,DF,5845.625,32.0,0.6666666666666666,Alto,Amplo
"R$ 500,755",2 quartos,2 banheiros,83 m²,"Apartamento em Águas Claras, Brasília - DF - 211",3 vagas,R$ 6740,Simulação Realística v2.0,apartamento,venda,Águas Claras,"R$ 6,033/m²",2025-09-27 14:13,Apartamento_Águas Claras_83_500755_210,SIM_0211,500755.0,83,2,2,Águas Claras,Brasília,DF,6033.192771084337,41.5,1.0,Alto,Amplo
"R$ 547,896",4 quartos,3 banheiros,142 m²,"Apartamento em Vicente Pires, Brasília - DF - 212",1 vagas,R$ 6261,Simulação Realística v2.0,apartamento,venda,Vicente Pires,"R$ 3,858/m²",2025-09-27 14:13,Apartamento_Vicente Pires_142_547896_211,SIM_0212,547896.0,142,4,3,Vicente Pires,Brasília,DF,3858.4225352112676,35.5,0.75,Alto,Extra Grande
"R$ 532,311",2 quartos,2 banheiros,71 m²,"Apartamento em Asa Norte, Brasília - DF - 213",2 vagas,R$ 3898,Simulação Realística v2.0,apartamento,venda,Asa Norte,"R$ 7,497/m²",2025-09-27 14:13,Apartamento_Asa Norte_71_532311_212,SIM_0213,532311.0,71,2,2,Asa Norte,Brasília,DF,7497.338028169014,35.5,1.0,Alto,Médio
"R$ 446,681",3 quartos,3 banheiros,105 m²,"Apartamento em Águas Claras, Brasília - DF - 214",3 vagas,R$ 5056,Simulação Realística v2.0,apartamento,venda,Águas Claras,"R$ 4,254/m²",2025-09-27 14:13,Apartamento_Águas Claras_105_446681_213,SIM_0214,446681.0,105,3,3,Águas Claras,Brasília,DF,4254.104761904762,35.0,1.0,Médio,Amplo
"R$ 303,987",1 quartos,1 banheiros,59 m²,"Flat em Águas Claras, Brasília - DF - 215",1 vagas,R$ 2197,Simulação Realística v2.0,flat,venda,Águas Claras,"R$ 5,152/m²",2025-09-27 14:13,Flat_Águas Claras_59_303987_214,SIM_0215,303987.0,59,1,1,Águas Claras,Brasília,DF,5152.322033898305,59.0,1.0,Médio,Compacto
"R$ 200,000",1 quartos,1 banheiros,49 m²,"Studio em Taguatinga, Brasília - DF - 216",2 vagas,R$ 1194,Simulação Realística v2.0,studio,venda,Taguatinga,"R$ 4,081/m²",2025-09-27 14:13,Studio_Taguatinga_49_200000_215,SIM_0216,200000.0,49,1,1,Taguatinga,Brasília,DF,4081.6326530612246,49.0,1.0,Econômico,Compacto
"R$ 280,000",1 quartos,1 banheiros,60 m²,"Flat em Vicente Pires, Brasília - DF - 217",2 vagas,R$ 4103,Simulação Realística v2.0,flat,venda,Vicente Pires,"R$ 4,666/m²",2025-09-27 14:13,Flat_Vicente Pires_60_280000_216,SIM_0217,280000.0,60,1,1,Vicente Pires,Brasília,DF,4666.666666666667,60.0,1.0,Econômico,Compacto
"R$ 710,408",2 quartos,2 banheiros,93 m²,"Duplex em Asa Sul, Brasília - DF - 218",2 vagas,R$ 6537,Simulação Realística v2.0,duplex,venda,Asa Sul,"R$ 7,638/m²",2025-09-27 14:13,Duplex_Asa Sul_93_710408_217,SIM_0218,710408.0,93,2,2,Asa Sul,Brasília,DF,7638.795698924731,46.5,1.0,Alto,Amplo
"R$ 450,000",1 quartos,1 banheiros,50 m²,"Studio em Asa Sul, Brasília - DF - 219",3 vagas,R$ 2387,Simulação Realística v2.0,studio,venda,Asa Sul,"R$ 9,000/m²",2025-09-27 14:13,Studio_Asa Sul_50_450000_218,SIM_0219,450000.0,50,1,1,Asa Sul,Brasília,DF,9000.0,50.0,1.0,Médio,Compacto
"R$ 255,527",2 quartos,1 banheiros,74 m²,"Flat em Ceilândia, Brasília - DF - 220",0 vagas,R$ 1905,Simulação Realística v2.0,flat,venda,Ceilândia,"R$ 3,453/m²",2025-09-27 14:13,Flat_Ceilândia_74_255527_219,SIM_0220,255527.0,74,2,1,Ceilândia,Brasília,DF,3453.0675675675675,37.0,0.5,Econômico,Médio
"R$ 433,410",1 quartos,1 banheiros,64 m²,"Flat em Sudoeste, Brasília - DF - 221",0 vagas,R$ 3760,Simulação Realística v2.0,flat,venda,Sudoeste,"R$ 6,772/m²",2025-09-27 14:13,Flat_Sudoeste_64_433410_220,SIM_0221,433410.0,64,1,1,Sudoeste,Brasília,DF,6772.03125,64.0,1.0,Médio,Médio
"R$ 171,395",2 quartos,1 banheiros,51 m²,"Duplex em Ceilândia, Brasília - DF - 222",1 vagas,R$ 1083,Simulação Realística v2.0,duplex,venda,Ceilândia,"R$ 3,360/m²",2025-09-27 14:13,Duplex_Ceilândia_51_171395_221,SIM_0222,171395.0,51,2,1,Ceilândia,Brasília,DF,3360.6862745098038,25.5,0.5,Econômico,Compacto
"R$ 250,000",1 quartos,1 banheiros,50 m²,"Apartamento em Guará, Brasília - DF - 224",1 vagas,R$ 1443,Simulação Realística v2.0,apartamento,venda,Guará,"R$ 5,000/m²",2025-09-27 14:13,Apartamento_Guará_50_250000_223,SIM_0224,250000.0,50,1,1,Guará,Brasília,DF,5000.0,50.0,1.0,Econômico,Compacto
"R$ 254,467",2 quartos,1 banheiros,61 m²,"Flat em Guará, Brasília - DF - 225",1 vagas,R$ 1834,Simulação Realística v2.0,flat,venda,Guará,"R$ 4,171/m²",2025-09-27 14:13,Flat_Guará_61_254467_224,SIM_0225,254467.0,61,2,1,Guará,Brasília,DF,4171.5901639344265,30.5,0.5,Econômico,Médio
"R$ 379,372",2 quartos,2 banheiros,90 m²,"Apartamento em Taguatinga, Brasília - DF - 226",2 vagas,R$ 2018,Simulação Realística v2.0,apartamento,venda,Taguatinga,"R$ 4,215/m²",2025-09-27 14:13,Apartamento_Taguatinga_90_379372_225,SIM_0226,379372.0,90,2,2,Taguatinga,Brasília,DF,4215.2444444444445,45.0,1.0,Médio,Amplo
"R$ 336,744",2 quartos,1 banheiros,84 m²,"Apartamento em Vicente Pires, Brasília - DF - 227",1 vagas,R$ 4676,Simulação Realística v2.0,apartamento,venda,Vicente Pires,"R$ 4,008/m²",2025-09-27 14:13,Apartamento_Vicente Pires_84_336744_226,SIM_0227,336744.0,84,2,1,Vicente Pires,Brasília,DF,4008.8571428571427,42.0,0.5,Médio,Amplo
"R$ 530,393",3 quartos,2 banheiros,91 m²,"Apartamento em Asa Norte, Brasília - DF - 228",2 vagas,R$ 7031,Simulação Realística v2.0,apartamento,venda,Asa Norte,"R$ 5,828/m²",2025-09-27 14:13,Apartamento_Asa Norte_91_530393_227,SIM_0228,530393.0,91,3,2,Asa Norte,Brasília,DF,5828.494505494506,30.333333333333332,0.6666666666666666,Alto,Amplo
"R$ 350,000",1 quartos,1 banheiros,45 m²,"Flat em Sudoeste, Brasília - DF - 229",1 vagas,R$ 4076,Simulação Realística v2.0,flat,venda,Sudoeste,"R$ 7,777/m²",2025-09-27 14:13,Flat_Sudoeste_45_350000_228,SIM_0229,350000.0,45,1,1,Sudoeste,Brasília,DF,7777.777777777777,45.0,1.0,Médio,Compacto
"R$ 200,000",1 quartos,1 banheiros,45 m²,"Studio em Taguatinga, Brasília - DF - 230",3 vagas,R$ 2212,Simulação Realística v2.0,studio,venda,Taguatinga,"R$ 4,444/m²",2025-09-27 14:13,Studio_Taguatinga_45_200000_229,SIM_0230,200000.0,45,1,1,Taguatinga,Brasília,DF,4444.444444444444,45.0,1.0,Econômico,Compacto
"R$ 268,869",2 quartos,2 banheiros,61 m²,"Flat em Guará, Brasília - DF - 231",0 vagas,R$ 3077,Simulação Realística v2.0,flat,venda,Guará,"R$ 4,407/m²",2025-09-27 14:13,Flat_Guará_61_268869_230,SIM_0231,268869.0,61,2,2,Guará,Brasília,DF,4407.688524590164,30.5,1.0,Econômico,Médio
"R$ 302,392",3 quartos,3 banheiros,79 m²,"Apartamento em Ceilândia, Brasília - DF - 232",2 vagas,R$ 3493,Simulação Realística v2.0,apartamento,venda,Ceilândia,"R$ 3,827/m²",2025-09-27 14:13,Apartamento_Ceilândia_79_302392_231,SIM_0232,302392.0,79,3,3,Ceilândia,Brasília,DF,3827.746835443038,26.333333333333332,1.0,Médio,Médio
"R$ 660,224",4 quartos,4 banheiros,131 m²,"Duplex em Águas Claras, Brasília - DF - 233",2 vagas,R$ 4754,Simulação Realística v2.0,duplex,venda,Águas Claras,"R$ 5,039/m²",2025-09-27 14:13,Duplex_Águas Claras_131_660224_232,SIM_0233,660224.0,131,4,4,Águas Claras,Brasília,DF,5039.87786259542,32.75,1.0,Alto,Extra Grande
"R$ 492,667",2 quartos,1 banheiros,84 m²,"Apartamento em Vicente Pires, Brasília - DF - 234",2 vagas,R$ 3236,Simulação Realística v2.0,apartamento,venda,Vicente Pires,"R$ 5,865/m²",2025-09-27 14:13,Apartamento_Vicente Pires_84_492667_233,SIM_0234,492667.0,84,2,1,Vicente Pires,Brasília,DF,5865.083333333333,42.0,0.5,Médio,Amplo
"R$ 350,000",4 quartos,4 banheiros,100 m²,"Apartamento em Ceilândia, Brasília - DF - 235",2 vagas,R$ 1924,Simulação Realística v2.0,apartamento,venda,Ceilândia,"R$ 3,500/m²",2025-09-27 14:13,Apartamento_Ceilândia_100_350000_234,SIM_0235,350000.0,100,4,4,Ceilândia,Brasília,DF,3500.0,25.0,1.0,Médio,Amplo
"R$ 452,992",1 quartos,1 banheiros,50 m²,"Apartamento em Asa Sul, Brasília - DF - 236",2 vagas,R$ 2757,Simulação Realística v2.0,apartamento,venda,Asa Sul,"R$ 9,059/m²",2025-09-27 14:13,Apartamento_Asa Sul_50_452992_235,SIM_0236,452992.0,50,1,1,Asa Sul,Brasília,DF,9059.84,50.0,1.0,Médio,Compacto
"R$ 348,786",3 quartos,2 banheiros,94 m²,"Apartamento em Taguatinga, Brasília - DF - 237",2 vagas,R$ 3946,Simulação Realística v2.0,apartamento,venda,Taguatinga,"R$ 3,710/m²",2025-09-27 14:13,Apartamento_Taguatinga_94_348786_236,SIM_0237,348786.0,94,3,2,Taguatinga,Brasília,DF,3710.4893617021276,31.333333333333332,0.6666666666666666,Médio,Amplo
"R$ 350,000",4 quartos,3 banheiros,100 m²,"Apartamento em Ceilândia, Brasília - DF - 238",0 vagas,R$ 5205,Simulação Realística v2.0,apartamento,venda,Ceilândia,"R$ 3,500/m²",2025-09-27 14:13,Apartamento_Ceilândia_100_350000_237,SIM_0238,350000.0,100,4,3,Ceilândia,Brasília,DF,3500.0,25.0,0.75,Médio,Amplo
"R$ 270,660",1 quartos,1 banheiros,64 m²,"Studio em Guará, Brasília - DF - 239",1 vagas,R$ 3462,Simulação Realística v2.0,studio,venda,Guará,"R$ 4,229/m²",2025-09-27 14:13,Studio_Guará_64_270660_238,SIM_0239,270660.0,64,1,1,Guará,Brasília,DF,4229.0625,64.0,1.0,Econômico,Médio
"R$ 267,827",4 quartos,4 banheiros,100 m²,"Apartamento em Ceilândia, Brasília - DF - 240",3 vagas,R$ 2345,Simulação Realística v2.0,apartamento,venda,Ceilândia,"R$ 2,678/m²",2025-09-27 14:13,Apartamento_Ceilândia_100_267827_239,SIM_0240,267827.0,100,4,4,Ceilândia,Brasília,DF,2678.27,25.0,1.0,Econômico,Amplo
"R$ 412,740",2 quartos,2 banheiros,57 m²,"Apartamento em Asa Norte, Brasília - DF - 241",1 vagas,R$ 2189,Simulação Realística v2.0,apartamento,venda,Asa Norte,"R$ 7,241/m²",2025-09-27 14:13,Apartamento_Asa Norte_57_412740_240,SIM_0241,412740.0,57,2,2,Asa Norte,Brasília,DF,7241.0526315789475,28.5,1.0,Médio,Compacto
"R$ 564,629",3 quartos,2 banheiros,111 m²,"Apartamento em Guará, Brasília - DF - 243",1 vagas,R$ 2960,Simulação Realística v2.0,apartamento,venda,Guará,"R$ 5,086/m²",2025-09-27 14:13,Apartamento_Guará_111_564629_242,SIM_0243,564629.0,111,3,2,Guará,Brasília,DF,5086.747747747748,37.0,0.6666666666666666,Alto,Amplo
"R$ 811,998",3 quartos,3 banheiros,117 m²,"Apartamento em Sudoeste, Brasília - DF - 244",1 vagas,R$ 10802,Simulação Realística v2.0,apartamento,venda,Sudoeste,"R$ 6,940/m²",2025-09-27 14:13,Apartamento_Sudoeste_117_811998_243,SIM_0244,811998.0,117,3,3,Sudoeste,Brasília,DF,6940.153846153846,39.0,1.0,Premium,Amplo
"R$ 423,653",2 quartos,2 banheiros,71 m²,"Apartamento em Vicente Pires, Brasília - DF - 245",1 vagas,R$ 5516,Simulação Realística v2.0,apartamento,venda,Vicente Pires,"R$ 5,966/m²",2025-09-27 14:13,Apartamento_Vicente Pires_71_423653_244,SIM_0245,423653.0,71,2,2,Vicente Pires,Brasília,DF,5966.943661971831,35.5,1.0,Médio,Médio
"R$ 736,329",3 quartos,3 banheiros,117 m²,"Cobertura em Águas Claras, Brasília - DF - 246",3 vagas,R$ 10819,Simulação Realística v2.0,cobertura,venda,Águas Claras,"R$ 6,293/m²",2025-09-27 14:13,Cobertura_Águas Claras_117_736329_245,SIM_0246,736329.0,117,3,3,Águas Claras,Brasília,DF,6293.410256410257,39.0,1.0,Alto,Amplo
"R$ 436,519",2 quartos,2 banheiros,89 m²,"Apartamento em Vicente Pires, Brasília - DF - 247",1 vagas,R$ 5981,Simulação Realística v2.0,apartamento,venda,Vicente Pires,"R$ 4,904/m²",2025-09-27 14:13,Apartamento_Vicente Pires_89_436519_246,SIM_0247,436519.0,89,2,2,Vicente Pires,Brasília,DF,4904.70786516854,44.5,1.0,Médio,Amplo
"R$ 774,974",2 quartos,2 banheiros,94 m²,"Apartamento em Asa Sul, Brasília - DF - 248",2 vagas,R$ 10621,Simulação Realística v2.0,apartamento,venda,Asa Sul,"R$ 8,244/m²",2025-09-27 14:13,Apartamento_Asa Sul_94_774974_247,SIM_0248,774974.0,94,2,2,Asa Sul,Brasília,DF,8244.404255319148,47.0,1.0,Alto,Amplo
"R$ 563,349",3 quartos,3 banheiros,122 m²,"Apartamento em Águas Claras, Brasília - DF - 249",1 vagas,R$ 7940,Simulação Realística v2.0,apartamento,venda,Águas Claras,"R$ 4,617/m²",2025-09-27 14:13,Apartamento_Águas Claras_122_563349_248,SIM_0249,563349.0,122,3,3,Águas Claras,Brasília,DF,4617.61475409836,40.666666666666664,1.0,Alto,Extra Grande
"R$ 250,000",2 quartos,2 banheiros,65 m²,"Apartamento em Guará, Brasília - DF - 250",1 vagas,R$ 1622,Simulação Realística v2.0,apartamento,venda,Guará,"R$ 3,846/m²",2025-09-27 14:13,Apartamento_Guará_65_250000_249,SIM_0250,250000.0,65,2,2,Guará,Brasília,DF,3846.153846153846,32.5,1.0,Econômico,Médio
"R$ 848,910",3 quartos,3 banheiros,90 m²,"Cobertura em Asa Sul, Brasília - DF - 251",1 vagas,R$ 6123,Simulação Realística v2.0,cobertura,venda,Asa Sul,"R$ 9,432/m²",2025-09-27 14:13,Cobertura_Asa Sul_90_848910_250,SIM_0251,848910.0,90,3,3,Asa Sul,Brasília,DF,9432.333333333334,30.0,1.0,Premium,Amplo
"R$ 622,328",3 quartos,3 banheiros,98 m²,"Flat em Asa Norte, Brasília - DF - 252",1 vagas,R$ 4014,Simulação Realística v2.0,flat,venda,Asa Norte,"R$ 6,350/m²",2025-09-27 14:13,Flat_Asa Norte_98_622328_251,SIM_0252,622328.0,98,3,3,Asa Norte,Brasília,DF,6350.285714285715,32.666666666666664,1.0,Alto,Amplo
"R$ 280,000",1 quartos,1 banheiros,62 m²,"Flat em Vicente Pires, Brasília - DF - 253",1 vagas,R$ 2547,Simulação Realística v2.0,flat,venda,Vicente Pires,"R$ 4,516/m²",2025-09-27 14:13,Flat_Vicente Pires_62_280000_252,SIM_0253,280000.0,62,1,1,Vicente Pires,Brasília,DF,4516.129032258064,62.0,1.0,Econômico,Médio
"R$ 534,789",2 quartos,1 banheiros,96 m²,"Flat em Vicente Pires, Brasília - DF - 254",2 vagas,R$ 7772,Simulação Realística v2.0,flat,venda,Vicente Pires,"R$ 5,570/m²",2025-09-27 14:13,Flat_Vicente Pires_96_534789_253,SIM_0254,534789.0,96,2,1,Vicente Pires,Brasília,DF,5570.71875,48.0,0.5,Alto,Amplo
"R$ 374,895",2 quartos,2 banheiros,69 m²,"Cobertura em Guará, Brasília - DF - 255",1 vagas,R$ 3964,Simulação Realística v2.0,cobertura,venda,Guará,"R$ 5,433/m²",2025-09-27 14:13,Cobertura_Guará_69_374895_254,SIM_0255,374895.0,69,2,2,Guará,Brasília,DF,5433.260869565217,34.5,1.0,Médio,Médio
"R$ 309,024",2 quartos,2 banheiros,76 m²,"Flat em Vicente Pires, Brasília - DF - 257",2 vagas,R$ 2998,Simulação Realística v2.0,flat,venda,Vicente Pires,"R$ 4,066/m²",2025-09-27 14:13,Flat_Vicente Pires_76_309024_256,SIM_0257,309024.0,76,2,2,Vicente Pires,Brasília,DF,4066.1052631578946,38.0,1.0,Médio,Médio
"R$ 316,060",3 quartos,2 banheiros,100 m²,"Apartamento em Ceilândia, Brasília - DF - 258",2 vagas,R$ 1724,Simulação Realística v2.0,apartamento,venda,Ceilândia,"R$ 3,160/m²",2025-09-27 14:13,Apartamento_Ceilândia_100_316060_257,SIM_0258,316060.0,100,3,2,Ceilândia,Brasília,DF,3160.6,33.333333333333336,0.6666666666666666,Médio,Amplo
"R$ 595,721",2 quartos,2 banheiros,65 m²,"Duplex em Asa Norte, Brasília - DF - 259",1 vagas,R$ 5538,Simulação Realística v2.0,duplex,venda,Asa Norte,"R$ 9,164/m²",2025-09-27 14:13,Duplex_Asa Norte_65_595721_258,SIM_0259,595721.0,65,2,2,Asa Norte,Brasília,DF,9164.938461538462,32.5,1.0,Alto,Médio
"R$ 876,496",3 quartos,3 banheiros,119 m²,"Apartamento em Sudoeste, Brasília - DF - 260",2 vagas,R$ 6128,Simulação Realística v2.0,apartamento,venda,Sudoeste,"R$ 7,365/m²",2025-09-27 14:13,Apartamento_Sudoeste_119_876496_259,SIM_0260,876496.0,119,3,3,Sudoeste,Brasília,DF,7365.512605042017,39.666666666666664,1.0,Premium,Amplo
"R$ 506,492",2 quartos,2 banheiros,93 m²,"Flat em Vicente Pires, Brasília - DF - 261",2 vagas,R$ 4873,Simulação Realística v2.0,flat,venda,Vicente Pires,"R$ 5,446/m²",2025-09-27 14:13,Flat_Vicente Pires_93_506492_260,SIM_0261,506492.0,93,2,2,Vicente Pires,Brasília,DF,5446.1505376344085,46.5,1.0,Alto,Amplo
"R$ 333,934",3 quartos,3 banheiros,80 m²,"Apartamento em Taguatinga, Brasília - DF - 262",1 vagas,R$ 2864,Simulação Realística v2.0,apartamento,venda,Taguatinga,"R$ 4,174/m²",2025-09-27 14:13,Apartamento_Taguatinga_80_333934_261,SIM_0262,333934.0,80,3,3,Taguatinga,Brasília,DF,4174.175,26.666666666666668,1.0,Médio,Médio
"R$ 300,761",1 quartos,1 banheiros,50 m²,"Apartamento em Águas Claras, Brasília - DF - 263",1 vagas,R$ 2694,Simulação Realística v2.0,apartamento,venda,Águas Claras,"R$ 6,015/m²",2025-09-27 14:13,Apartamento_Águas Claras_50_300761_262,SIM_0263,300761.0,50,1,1,Águas Claras,Brasília,DF,6015.22,50.0,1.0,Médio,Compacto
"R$ 395,250",3 quartos,3 banheiros,103 m²,"Apartamento em Taguatinga, Brasília - DF - 264",0 vagas,R$ 3341,Simulação Realística v2.0,apartamento,venda,Taguatinga,"R$ 3,837/m²",2025-09-27 14:13,Apartamento_Taguatinga_103_395250_263,SIM_0264,395250.0,103,3,3,Taguatinga,Brasília,DF,3837.378640776699,34.333333333333336,1.0,Médio,Amplo
"R$ 286,880",2 quartos,2 banheiros,73 m²,"Apartamento em Ceilândia, Brasília - DF - 265",2 vagas,R$ 3541,Simulação Realística v2.0,apartamento,venda,Ceilândia,"R$ 3,929/m²",2025-09-27 14:13,Apartamento_Ceilândia_73_286880_264,SIM_0265,286880.0,73,2,2,Ceilândia,Brasília,DF,3929.8630136986303,36.5,1.0,Econômico,Médio
"R$ 350,000",3 quartos,2 banheiros,100 m²,"Apartamento em Ceilândia, Brasília - DF - 266",2 vagas,R$ 3866,Simulação Realística v2.0,apartamento,venda,Ceilândia,"R$ 3,500/m²",2025-09-27 14:13,Apartamento_Ceilândia_100_350000_265,SIM_0266,350000.0,100,3,2,Ceilândia,Brasília,DF,3500.0,33.333333333333336,0.6666666666666666,Médio,Amplo
"R$ 665,552",3 quartos,2 banheiros,94 m²,"Cobertura em Águas Claras, Brasília - DF - 267",2 vagas,R$ 6794,Simulação Realística v2.0,cobertura,venda,Águas Claras,"R$ 7,080/m²",2025-09-27 14:13,Cobertura_Águas Claras_94_665552_266,SIM_0267,665552.0,94,3,2,Águas Claras,Brasília,DF,7080.340425531915,31.333333333333332,0.6666666666666666,Alto,Amplo
"R$ 350,000",1 quartos,1 banheiros,47 m²,"Flat em Sudoeste, Brasília - DF - 268",3 vagas,R$ 2132,Simulação Realística v2.0,flat,venda,Sudoeste,"R$ 7,446/m²",2025-09-27 14:13,Flat_Sudoeste_47_350000_267,SIM_0268,350000.0,47,1,1,Sudoeste,Brasília,DF,7446.808510638298,47.0,1.0,Médio,Compacto
"R$ 200,000",1 quartos,1 banheiros,45 m²,"Apartamento em Taguatinga, Brasília - DF - 269",2 vagas,R$ 2161,Simulação Realística v2.0,apartamento,venda,Taguatinga,"R$ 4,444/m²",2025-09-27 14:13,Apartamento_Taguatinga_45_200000_268,SIM_0269,200000.0,45,1,1,Taguatinga,Brasília,DF,4444.444444444444,45.0,1.0,Econômico,Compacto
"R$ 156,916",2 quartos,2 banheiros,57 m²,"Apartamento em Ceilândia, Brasília - DF - 270",2 vagas,R$ 2156,Simulação Realística v2.0,apartamento,venda,Ceilândia,"R$ 2,752/m²",2025-09-27 14:13,Apartamento_Ceilândia_57_156916_269,SIM_0270,156916.0,57,2,2,Ceilândia,Brasília,DF,2752.9122807017543,28.5,1.0,Econômico,Compacto
